v2	V(n001)	V(n002)	Id(M1)
Step Information: X=0  (Run: 1/11)
1.218600000000012e+000	1.218600e+000	7.200000e-001	8.859152e-005
1.220400000000012e+000	1.220400e+000	7.200000e-001	8.862437e-005
1.222200000000012e+000	1.222200e+000	7.200000e-001	8.865720e-005
1.224000000000012e+000	1.224000e+000	7.200000e-001	8.869004e-005
1.225800000000012e+000	1.225800e+000	7.200000e-001	8.872287e-005
1.227600000000013e+000	1.227600e+000	7.200000e-001	8.875570e-005
1.229400000000013e+000	1.229400e+000	7.200000e-001	8.878853e-005
1.231200000000013e+000	1.231200e+000	7.200000e-001	8.882136e-005
1.233000000000013e+000	1.233000e+000	7.200000e-001	8.885418e-005
1.234800000000013e+000	1.234800e+000	7.200000e-001	8.888701e-005
1.236600000000013e+000	1.236600e+000	7.200000e-001	8.891983e-005
1.238400000000013e+000	1.238400e+000	7.200000e-001	8.895265e-005
1.240200000000013e+000	1.240200e+000	7.200000e-001	8.898546e-005
1.242000000000013e+000	1.242000e+000	7.200000e-001	8.901828e-005
1.243800000000013e+000	1.243800e+000	7.200000e-001	8.905109e-005
1.245600000000013e+000	1.245600e+000	7.200000e-001	8.908390e-005
1.247400000000013e+000	1.247400e+000	7.200000e-001	8.911671e-005
1.249200000000013e+000	1.249200e+000	7.200000e-001	8.914951e-005
1.251000000000013e+000	1.251000e+000	7.200000e-001	8.918232e-005
1.252800000000013e+000	1.252800e+000	7.200000e-001	8.921512e-005
1.254600000000013e+000	1.254600e+000	7.200000e-001	8.924792e-005
1.256400000000013e+000	1.256400e+000	7.200000e-001	8.928072e-005
1.258200000000013e+000	1.258200e+000	7.200000e-001	8.931351e-005
1.260000000000013e+000	1.260000e+000	7.200000e-001	8.934631e-005
1.261800000000013e+000	1.261800e+000	7.200000e-001	8.937911e-005
1.263600000000013e+000	1.263600e+000	7.200000e-001	8.941189e-005
1.265400000000013e+000	1.265400e+000	7.200000e-001	8.944469e-005
1.267200000000013e+000	1.267200e+000	7.200000e-001	8.947747e-005
1.269000000000013e+000	1.269000e+000	7.200000e-001	8.951026e-005
1.270800000000013e+000	1.270800e+000	7.200000e-001	8.954303e-005
1.272600000000013e+000	1.272600e+000	7.200000e-001	8.957582e-005
1.274400000000013e+000	1.274400e+000	7.200000e-001	8.960860e-005
1.276200000000013e+000	1.276200e+000	7.200000e-001	8.964137e-005
1.278000000000013e+000	1.278000e+000	7.200000e-001	8.967415e-005
1.279800000000013e+000	1.279800e+000	7.200000e-001	8.970692e-005
1.281600000000013e+000	1.281600e+000	7.200000e-001	8.973970e-005
1.283400000000013e+000	1.283400e+000	7.200000e-001	8.977246e-005
1.285200000000013e+000	1.285200e+000	7.200000e-001	8.980523e-005
1.287000000000013e+000	1.287000e+000	7.200000e-001	8.983799e-005
1.288800000000013e+000	1.288800e+000	7.200000e-001	8.987076e-005
1.290600000000013e+000	1.290600e+000	7.200000e-001	8.990352e-005
1.292400000000013e+000	1.292400e+000	7.200000e-001	8.993629e-005
1.294200000000013e+000	1.294200e+000	7.200000e-001	8.996904e-005
1.296000000000013e+000	1.296000e+000	7.200000e-001	9.000181e-005
1.297800000000013e+000	1.297800e+000	7.200000e-001	9.003456e-005
1.299600000000013e+000	1.299600e+000	7.200000e-001	9.006731e-005
1.301400000000013e+000	1.301400e+000	7.200000e-001	9.010007e-005
1.303200000000014e+000	1.303200e+000	7.200000e-001	9.013282e-005
1.305000000000014e+000	1.305000e+000	7.200000e-001	9.016557e-005
1.306800000000014e+000	1.306800e+000	7.200000e-001	9.019831e-005
1.308600000000014e+000	1.308600e+000	7.200000e-001	9.023106e-005
1.310400000000014e+000	1.310400e+000	7.200000e-001	9.026381e-005
1.312200000000014e+000	1.312200e+000	7.200000e-001	9.029655e-005
1.314000000000014e+000	1.314000e+000	7.200000e-001	9.032929e-005
1.315800000000014e+000	1.315800e+000	7.200000e-001	9.036203e-005
1.317600000000014e+000	1.317600e+000	7.200000e-001	9.039477e-005
1.319400000000014e+000	1.319400e+000	7.200000e-001	9.042751e-005
1.321200000000014e+000	1.321200e+000	7.200000e-001	9.046024e-005
1.323000000000014e+000	1.323000e+000	7.200000e-001	9.049298e-005
1.324800000000014e+000	1.324800e+000	7.200000e-001	9.052570e-005
1.326600000000014e+000	1.326600e+000	7.200000e-001	9.055844e-005
1.328400000000014e+000	1.328400e+000	7.200000e-001	9.059117e-005
1.330200000000014e+000	1.330200e+000	7.200000e-001	9.062389e-005
1.332000000000014e+000	1.332000e+000	7.200000e-001	9.065662e-005
1.333800000000014e+000	1.333800e+000	7.200000e-001	9.068935e-005
1.335600000000014e+000	1.335600e+000	7.200000e-001	9.072207e-005
1.337400000000014e+000	1.337400e+000	7.200000e-001	9.075479e-005
1.339200000000014e+000	1.339200e+000	7.200000e-001	9.078751e-005
1.341000000000014e+000	1.341000e+000	7.200000e-001	9.082023e-005
1.342800000000014e+000	1.342800e+000	7.200000e-001	9.085295e-005
1.344600000000014e+000	1.344600e+000	7.200000e-001	9.088567e-005
1.346400000000014e+000	1.346400e+000	7.200000e-001	9.091838e-005
1.348200000000014e+000	1.348200e+000	7.200000e-001	9.095109e-005
1.350000000000014e+000	1.350000e+000	7.200000e-001	9.098381e-005
1.351800000000014e+000	1.351800e+000	7.200000e-001	9.101652e-005
1.353600000000014e+000	1.353600e+000	7.200000e-001	9.104922e-005
1.355400000000014e+000	1.355400e+000	7.200000e-001	9.108194e-005
1.357200000000014e+000	1.357200e+000	7.200000e-001	9.111464e-005
1.359000000000014e+000	1.359000e+000	7.200000e-001	9.114735e-005
1.360800000000014e+000	1.360800e+000	7.200000e-001	9.118005e-005
1.362600000000014e+000	1.362600e+000	7.200000e-001	9.121276e-005
1.364400000000014e+000	1.364400e+000	7.200000e-001	9.124546e-005
1.366200000000014e+000	1.366200e+000	7.200000e-001	9.127816e-005
1.368000000000014e+000	1.368000e+000	7.200000e-001	9.131086e-005
1.369800000000014e+000	1.369800e+000	7.200000e-001	9.134356e-005
1.371600000000014e+000	1.371600e+000	7.200000e-001	9.137626e-005
1.373400000000014e+000	1.373400e+000	7.200000e-001	9.140895e-005
1.375200000000014e+000	1.375200e+000	7.200000e-001	9.144165e-005
1.377000000000014e+000	1.377000e+000	7.200000e-001	9.147434e-005
1.378800000000015e+000	1.378800e+000	7.200000e-001	9.150703e-005
1.380600000000015e+000	1.380600e+000	7.200000e-001	9.153972e-005
1.382400000000015e+000	1.382400e+000	7.200000e-001	9.157242e-005
1.384200000000015e+000	1.384200e+000	7.200000e-001	9.160510e-005
1.386000000000015e+000	1.386000e+000	7.200000e-001	9.163779e-005
1.387800000000015e+000	1.387800e+000	7.200000e-001	9.167047e-005
1.389600000000015e+000	1.389600e+000	7.200000e-001	9.170316e-005
1.391400000000015e+000	1.391400e+000	7.200000e-001	9.173585e-005
1.393200000000015e+000	1.393200e+000	7.200000e-001	9.176853e-005
1.395000000000015e+000	1.395000e+000	7.200000e-001	9.180122e-005
1.396800000000015e+000	1.396800e+000	7.200000e-001	9.183389e-005
1.398600000000015e+000	1.398600e+000	7.200000e-001	9.186658e-005
1.400400000000015e+000	1.400400e+000	7.200000e-001	9.189925e-005
1.402200000000015e+000	1.402200e+000	7.200000e-001	9.193193e-005
1.404000000000015e+000	1.404000e+000	7.200000e-001	9.196460e-005
1.405800000000015e+000	1.405800e+000	7.200000e-001	9.199728e-005
1.407600000000015e+000	1.407600e+000	7.200000e-001	9.202996e-005
1.409400000000015e+000	1.409400e+000	7.200000e-001	9.206263e-005
1.411200000000015e+000	1.411200e+000	7.200000e-001	9.209530e-005
1.413000000000015e+000	1.413000e+000	7.200000e-001	9.212798e-005
1.414800000000015e+000	1.414800e+000	7.200000e-001	9.216065e-005
1.416600000000015e+000	1.416600e+000	7.200000e-001	9.219332e-005
1.418400000000015e+000	1.418400e+000	7.200000e-001	9.222599e-005
1.420200000000015e+000	1.420200e+000	7.200000e-001	9.225866e-005
1.422000000000015e+000	1.422000e+000	7.200000e-001	9.229132e-005
1.423800000000015e+000	1.423800e+000	7.200000e-001	9.232399e-005
1.425600000000015e+000	1.425600e+000	7.200000e-001	9.235665e-005
1.427400000000015e+000	1.427400e+000	7.200000e-001	9.238932e-005
1.429200000000015e+000	1.429200e+000	7.200000e-001	9.242199e-005
1.431000000000015e+000	1.431000e+000	7.200000e-001	9.245465e-005
1.432800000000015e+000	1.432800e+000	7.200000e-001	9.248731e-005
1.434600000000015e+000	1.434600e+000	7.200000e-001	9.251996e-005
1.436400000000015e+000	1.436400e+000	7.200000e-001	9.255263e-005
1.438200000000015e+000	1.438200e+000	7.200000e-001	9.258529e-005
1.440000000000015e+000	1.440000e+000	7.200000e-001	9.261794e-005
1.441800000000015e+000	1.441800e+000	7.200000e-001	9.265060e-005
1.443600000000015e+000	1.443600e+000	7.200000e-001	9.268326e-005
1.445400000000015e+000	1.445400e+000	7.200000e-001	9.271591e-005
1.447200000000015e+000	1.447200e+000	7.200000e-001	9.274857e-005
1.449000000000015e+000	1.449000e+000	7.200000e-001	9.278122e-005
1.450800000000015e+000	1.450800e+000	7.200000e-001	9.281388e-005
1.452600000000015e+000	1.452600e+000	7.200000e-001	9.284652e-005
1.454400000000016e+000	1.454400e+000	7.200000e-001	9.287918e-005
1.456200000000016e+000	1.456200e+000	7.200000e-001	9.291183e-005
1.458000000000016e+000	1.458000e+000	7.200000e-001	9.294448e-005
1.459800000000016e+000	1.459800e+000	7.200000e-001	9.297713e-005
1.461600000000016e+000	1.461600e+000	7.200000e-001	9.300977e-005
1.463400000000016e+000	1.463400e+000	7.200000e-001	9.304242e-005
1.465200000000016e+000	1.465200e+000	7.200000e-001	9.307507e-005
1.467000000000016e+000	1.467000e+000	7.200000e-001	9.310772e-005
1.468800000000016e+000	1.468800e+000	7.200000e-001	9.314036e-005
1.470600000000016e+000	1.470600e+000	7.200000e-001	9.317300e-005
1.472400000000016e+000	1.472400e+000	7.200000e-001	9.320565e-005
1.474200000000016e+000	1.474200e+000	7.200000e-001	9.323829e-005
1.476000000000016e+000	1.476000e+000	7.200000e-001	9.327094e-005
1.477800000000016e+000	1.477800e+000	7.200000e-001	9.330358e-005
1.479600000000016e+000	1.479600e+000	7.200000e-001	9.333622e-005
1.481400000000016e+000	1.481400e+000	7.200000e-001	9.336886e-005
1.483200000000016e+000	1.483200e+000	7.200000e-001	9.340150e-005
1.485000000000016e+000	1.485000e+000	7.200000e-001	9.343414e-005
1.486800000000016e+000	1.486800e+000	7.200000e-001	9.346678e-005
1.488600000000016e+000	1.488600e+000	7.200000e-001	9.349942e-005
1.490400000000016e+000	1.490400e+000	7.200000e-001	9.353205e-005
1.492200000000016e+000	1.492200e+000	7.200000e-001	9.356469e-005
1.494000000000016e+000	1.494000e+000	7.200000e-001	9.359732e-005
1.495800000000016e+000	1.495800e+000	7.200000e-001	9.362995e-005
1.497600000000016e+000	1.497600e+000	7.200000e-001	9.366259e-005
1.499400000000016e+000	1.499400e+000	7.200000e-001	9.369523e-005
1.501200000000016e+000	1.501200e+000	7.200000e-001	9.372786e-005
1.503000000000016e+000	1.503000e+000	7.200000e-001	9.376049e-005
1.504800000000016e+000	1.504800e+000	7.200000e-001	9.379313e-005
1.506600000000016e+000	1.506600e+000	7.200000e-001	9.382576e-005
1.508400000000016e+000	1.508400e+000	7.200000e-001	9.385838e-005
1.510200000000016e+000	1.510200e+000	7.200000e-001	9.389102e-005
1.512000000000016e+000	1.512000e+000	7.200000e-001	9.392365e-005
1.513800000000016e+000	1.513800e+000	7.200000e-001	9.395627e-005
1.515600000000016e+000	1.515600e+000	7.200000e-001	9.398891e-005
1.517400000000016e+000	1.517400e+000	7.200000e-001	9.402153e-005
1.519200000000016e+000	1.519200e+000	7.200000e-001	9.405416e-005
1.521000000000016e+000	1.521000e+000	7.200000e-001	9.408679e-005
1.522800000000016e+000	1.522800e+000	7.200000e-001	9.411942e-005
1.524600000000016e+000	1.524600e+000	7.200000e-001	9.415204e-005
1.526400000000016e+000	1.526400e+000	7.200000e-001	9.418467e-005
1.528200000000016e+000	1.528200e+000	7.200000e-001	9.421729e-005
1.530000000000017e+000	1.530000e+000	7.200000e-001	9.424992e-005
1.531800000000017e+000	1.531800e+000	7.200000e-001	9.428254e-005
1.533600000000017e+000	1.533600e+000	7.200000e-001	9.431516e-005
1.535400000000017e+000	1.535400e+000	7.200000e-001	9.434779e-005
1.537200000000017e+000	1.537200e+000	7.200000e-001	9.438040e-005
1.539000000000017e+000	1.539000e+000	7.200000e-001	9.441303e-005
1.540800000000017e+000	1.540800e+000	7.200000e-001	9.444565e-005
1.542600000000017e+000	1.542600e+000	7.200000e-001	9.447827e-005
1.544400000000017e+000	1.544400e+000	7.200000e-001	9.451089e-005
1.546200000000017e+000	1.546200e+000	7.200000e-001	9.454351e-005
1.548000000000017e+000	1.548000e+000	7.200000e-001	9.457613e-005
1.549800000000017e+000	1.549800e+000	7.200000e-001	9.460875e-005
1.551600000000017e+000	1.551600e+000	7.200000e-001	9.464137e-005
1.553400000000017e+000	1.553400e+000	7.200000e-001	9.467399e-005
1.555200000000017e+000	1.555200e+000	7.200000e-001	9.470661e-005
1.557000000000017e+000	1.557000e+000	7.200000e-001	9.473923e-005
1.558800000000017e+000	1.558800e+000	7.200000e-001	9.477184e-005
1.560600000000017e+000	1.560600e+000	7.200000e-001	9.480446e-005
1.562400000000017e+000	1.562400e+000	7.200000e-001	9.483707e-005
1.564200000000017e+000	1.564200e+000	7.200000e-001	9.486969e-005
1.566000000000017e+000	1.566000e+000	7.200000e-001	9.490231e-005
1.567800000000017e+000	1.567800e+000	7.200000e-001	9.493492e-005
1.569600000000017e+000	1.569600e+000	7.200000e-001	9.496754e-005
1.571400000000017e+000	1.571400e+000	7.200000e-001	9.500015e-005
1.573200000000017e+000	1.573200e+000	7.200000e-001	9.503277e-005
1.575000000000017e+000	1.575000e+000	7.200000e-001	9.506538e-005
1.576800000000017e+000	1.576800e+000	7.200000e-001	9.509800e-005
1.578600000000017e+000	1.578600e+000	7.200000e-001	9.513061e-005
1.580400000000017e+000	1.580400e+000	7.200000e-001	9.516322e-005
1.582200000000017e+000	1.582200e+000	7.200000e-001	9.519583e-005
1.584000000000017e+000	1.584000e+000	7.200000e-001	9.522845e-005
1.585800000000017e+000	1.585800e+000	7.200000e-001	9.526106e-005
1.587600000000017e+000	1.587600e+000	7.200000e-001	9.529367e-005
1.589400000000017e+000	1.589400e+000	7.200000e-001	9.532628e-005
1.591200000000017e+000	1.591200e+000	7.200000e-001	9.535889e-005
1.593000000000017e+000	1.593000e+000	7.200000e-001	9.539150e-005
1.594800000000017e+000	1.594800e+000	7.200000e-001	9.542411e-005
1.596600000000017e+000	1.596600e+000	7.200000e-001	9.545672e-005
1.598400000000017e+000	1.598400e+000	7.200000e-001	9.548933e-005
1.600200000000017e+000	1.600200e+000	7.200000e-001	9.552194e-005
1.602000000000017e+000	1.602000e+000	7.200000e-001	9.555455e-005
1.603800000000017e+000	1.603800e+000	7.200000e-001	9.558716e-005
1.605600000000018e+000	1.605600e+000	7.200000e-001	9.561977e-005
1.607400000000018e+000	1.607400e+000	7.200000e-001	9.565237e-005
1.609200000000018e+000	1.609200e+000	7.200000e-001	9.568498e-005
1.611000000000018e+000	1.611000e+000	7.200000e-001	9.571759e-005
1.612800000000018e+000	1.612800e+000	7.200000e-001	9.575020e-005
1.614600000000018e+000	1.614600e+000	7.200000e-001	9.578281e-005
1.616400000000018e+000	1.616400e+000	7.200000e-001	9.581541e-005
1.618200000000018e+000	1.618200e+000	7.200000e-001	9.584802e-005
1.620000000000018e+000	1.620000e+000	7.200000e-001	9.588063e-005
1.621800000000018e+000	1.621800e+000	7.200000e-001	9.591324e-005
1.623600000000018e+000	1.623600e+000	7.200000e-001	9.594584e-005
1.625400000000018e+000	1.625400e+000	7.200000e-001	9.597844e-005
1.627200000000018e+000	1.627200e+000	7.200000e-001	9.601106e-005
1.629000000000018e+000	1.629000e+000	7.200000e-001	9.604366e-005
1.630800000000018e+000	1.630800e+000	7.200000e-001	9.607626e-005
1.632600000000018e+000	1.632600e+000	7.200000e-001	9.610887e-005
1.634400000000018e+000	1.634400e+000	7.200000e-001	9.614148e-005
1.636200000000018e+000	1.636200e+000	7.200000e-001	9.617408e-005
1.638000000000018e+000	1.638000e+000	7.200000e-001	9.620668e-005
1.639800000000018e+000	1.639800e+000	7.200000e-001	9.623929e-005
1.641600000000018e+000	1.641600e+000	7.200000e-001	9.627190e-005
1.643400000000018e+000	1.643400e+000	7.200000e-001	9.630450e-005
1.645200000000018e+000	1.645200e+000	7.200000e-001	9.633711e-005
1.647000000000018e+000	1.647000e+000	7.200000e-001	9.636971e-005
1.648800000000018e+000	1.648800e+000	7.200000e-001	9.640231e-005
1.650600000000018e+000	1.650600e+000	7.200000e-001	9.643492e-005
1.652400000000018e+000	1.652400e+000	7.200000e-001	9.646752e-005
1.654200000000018e+000	1.654200e+000	7.200000e-001	9.650012e-005
1.656000000000018e+000	1.656000e+000	7.200000e-001	9.653273e-005
1.657800000000018e+000	1.657800e+000	7.200000e-001	9.656533e-005
1.659600000000018e+000	1.659600e+000	7.200000e-001	9.659793e-005
1.661400000000018e+000	1.661400e+000	7.200000e-001	9.663054e-005
1.663200000000018e+000	1.663200e+000	7.200000e-001	9.666314e-005
1.665000000000018e+000	1.665000e+000	7.200000e-001	9.669575e-005
1.666800000000018e+000	1.666800e+000	7.200000e-001	9.672835e-005
1.668600000000018e+000	1.668600e+000	7.200000e-001	9.676095e-005
1.670400000000018e+000	1.670400e+000	7.200000e-001	9.679355e-005
1.672200000000018e+000	1.672200e+000	7.200000e-001	9.682615e-005
1.674000000000018e+000	1.674000e+000	7.200000e-001	9.685876e-005
1.675800000000018e+000	1.675800e+000	7.200000e-001	9.689136e-005
1.677600000000018e+000	1.677600e+000	7.200000e-001	9.692396e-005
1.679400000000018e+000	1.679400e+000	7.200000e-001	9.695657e-005
1.681200000000019e+000	1.681200e+000	7.200000e-001	9.698916e-005
1.683000000000019e+000	1.683000e+000	7.200000e-001	9.702177e-005
1.684800000000019e+000	1.684800e+000	7.200000e-001	9.705437e-005
1.686600000000019e+000	1.686600e+000	7.200000e-001	9.708697e-005
1.688400000000019e+000	1.688400e+000	7.200000e-001	9.711958e-005
1.690200000000019e+000	1.690200e+000	7.200000e-001	9.715217e-005
1.692000000000019e+000	1.692000e+000	7.200000e-001	9.718478e-005
1.693800000000019e+000	1.693800e+000	7.200000e-001	9.721738e-005
1.695600000000019e+000	1.695600e+000	7.200000e-001	9.724998e-005
1.697400000000019e+000	1.697400e+000	7.200000e-001	9.728259e-005
1.699200000000019e+000	1.699200e+000	7.200000e-001	9.731518e-005
1.701000000000019e+000	1.701000e+000	7.200000e-001	9.734779e-005
1.702800000000019e+000	1.702800e+000	7.200000e-001	9.738039e-005
1.704600000000019e+000	1.704600e+000	7.200000e-001	9.741299e-005
1.706400000000019e+000	1.706400e+000	7.200000e-001	9.744559e-005
1.708200000000019e+000	1.708200e+000	7.200000e-001	9.747819e-005
1.710000000000019e+000	1.710000e+000	7.200000e-001	9.751080e-005
1.711800000000019e+000	1.711800e+000	7.200000e-001	9.754340e-005
1.713600000000019e+000	1.713600e+000	7.200000e-001	9.757600e-005
1.715400000000019e+000	1.715400e+000	7.200000e-001	9.760860e-005
1.717200000000019e+000	1.717200e+000	7.200000e-001	9.764120e-005
1.719000000000019e+000	1.719000e+000	7.200000e-001	9.767381e-005
1.720800000000019e+000	1.720800e+000	7.200000e-001	9.770641e-005
1.722600000000019e+000	1.722600e+000	7.200000e-001	9.773901e-005
1.724400000000019e+000	1.724400e+000	7.200000e-001	9.777161e-005
1.726200000000019e+000	1.726200e+000	7.200000e-001	9.780422e-005
1.728000000000019e+000	1.728000e+000	7.200000e-001	9.783682e-005
1.729800000000019e+000	1.729800e+000	7.200000e-001	9.786942e-005
1.731600000000019e+000	1.731600e+000	7.200000e-001	9.790202e-005
1.733400000000019e+000	1.733400e+000	7.200000e-001	9.793462e-005
1.735200000000019e+000	1.735200e+000	7.200000e-001	9.796723e-005
1.737000000000019e+000	1.737000e+000	7.200000e-001	9.799983e-005
1.738800000000019e+000	1.738800e+000	7.200000e-001	9.803243e-005
1.740600000000019e+000	1.740600e+000	7.200000e-001	9.806504e-005
1.742400000000019e+000	1.742400e+000	7.200000e-001	9.809764e-005
1.744200000000019e+000	1.744200e+000	7.200000e-001	9.813024e-005
1.746000000000019e+000	1.746000e+000	7.200000e-001	9.816284e-005
1.747800000000019e+000	1.747800e+000	7.200000e-001	9.819544e-005
1.749600000000019e+000	1.749600e+000	7.200000e-001	9.822805e-005
1.751400000000019e+000	1.751400e+000	7.200000e-001	9.826065e-005
1.753200000000019e+000	1.753200e+000	7.200000e-001	9.829325e-005
1.755000000000019e+000	1.755000e+000	7.200000e-001	9.832586e-005
1.756800000000020e+000	1.756800e+000	7.200000e-001	9.835846e-005
1.758600000000020e+000	1.758600e+000	7.200000e-001	9.839106e-005
1.760400000000020e+000	1.760400e+000	7.200000e-001	9.842367e-005
1.762200000000020e+000	1.762200e+000	7.200000e-001	9.845627e-005
1.764000000000020e+000	1.764000e+000	7.200000e-001	9.848888e-005
1.765800000000020e+000	1.765800e+000	7.200000e-001	9.852148e-005
1.767600000000020e+000	1.767600e+000	7.200000e-001	9.855408e-005
1.769400000000020e+000	1.769400e+000	7.200000e-001	9.858669e-005
1.771200000000020e+000	1.771200e+000	7.200000e-001	9.861930e-005
1.773000000000020e+000	1.773000e+000	7.200000e-001	9.865190e-005
1.774800000000020e+000	1.774800e+000	7.200000e-001	9.868450e-005
1.776600000000020e+000	1.776600e+000	7.200000e-001	9.871711e-005
1.778400000000020e+000	1.778400e+000	7.200000e-001	9.874971e-005
1.780200000000020e+000	1.780200e+000	7.200000e-001	9.878232e-005
1.782000000000020e+000	1.782000e+000	7.200000e-001	9.881493e-005
1.783800000000020e+000	1.783800e+000	7.200000e-001	9.884753e-005
1.785600000000020e+000	1.785600e+000	7.200000e-001	9.888013e-005
1.787400000000020e+000	1.787400e+000	7.200000e-001	9.891274e-005
1.789200000000020e+000	1.789200e+000	7.200000e-001	9.894535e-005
1.791000000000020e+000	1.791000e+000	7.200000e-001	9.897795e-005
1.792800000000020e+000	1.792800e+000	7.200000e-001	9.901055e-005
1.794600000000020e+000	1.794600e+000	7.200000e-001	9.904317e-005
1.796400000000020e+000	1.796400e+000	7.200000e-001	9.907577e-005
1.798200000000020e+000	1.798200e+000	7.200000e-001	9.910838e-005
1.800000000000000e+000	1.800000e+000	7.200000e-001	9.914098e-005
Step Information: X=900m  (Run: 6/11)
0.000000000000000e+000	0.000000e+000	9.000000e-001	0.000000e+000
1.800000000000000e-003	1.800000e-003	9.000000e-001	2.427890e-006
3.600000000000000e-003	3.600000e-003	9.000000e-001	4.835211e-006
5.400000000000000e-003	5.400000e-003	9.000000e-001	7.222074e-006
7.200000000000001e-003	7.200000e-003	9.000000e-001	9.588588e-006
9.000000000000001e-003	9.000000e-003	9.000000e-001	1.193486e-005
1.080000000000000e-002	1.080000e-002	9.000000e-001	1.426100e-005
1.260000000000000e-002	1.260000e-002	9.000000e-001	1.656712e-005
1.440000000000000e-002	1.440000e-002	9.000000e-001	1.885331e-005
1.620000000000000e-002	1.620000e-002	9.000000e-001	2.111969e-005
1.800000000000000e-002	1.800000e-002	9.000000e-001	2.336637e-005
1.980000000000000e-002	1.980000e-002	9.000000e-001	2.559344e-005
2.160000000000000e-002	2.160000e-002	9.000000e-001	2.780100e-005
2.340000000000000e-002	2.340000e-002	9.000000e-001	2.998917e-005
2.520000000000000e-002	2.520000e-002	9.000000e-001	3.215804e-005
2.700000000000000e-002	2.700000e-002	9.000000e-001	3.430772e-005
2.880000000000000e-002	2.880000e-002	9.000000e-001	3.643830e-005
3.060000000000000e-002	3.060000e-002	9.000000e-001	3.854989e-005
3.240000000000000e-002	3.240000e-002	9.000000e-001	4.064258e-005
3.420000000000000e-002	3.420000e-002	9.000000e-001	4.271648e-005
3.600000000000000e-002	3.600000e-002	9.000000e-001	4.477168e-005
3.780000000000001e-002	3.780000e-002	9.000000e-001	4.680828e-005
3.960000000000001e-002	3.960000e-002	9.000000e-001	4.882637e-005
4.140000000000001e-002	4.140000e-002	9.000000e-001	5.082606e-005
4.320000000000002e-002	4.320000e-002	9.000000e-001	5.280744e-005
4.500000000000002e-002	4.500000e-002	9.000000e-001	5.477060e-005
4.680000000000002e-002	4.680000e-002	9.000000e-001	5.671564e-005
4.860000000000003e-002	4.860000e-002	9.000000e-001	5.864266e-005
5.040000000000003e-002	5.040000e-002	9.000000e-001	6.055173e-005
5.220000000000003e-002	5.220000e-002	9.000000e-001	6.244297e-005
5.400000000000003e-002	5.400000e-002	9.000000e-001	6.431646e-005
5.580000000000004e-002	5.580000e-002	9.000000e-001	6.617229e-005
5.760000000000004e-002	5.760000e-002	9.000000e-001	6.801055e-005
5.940000000000004e-002	5.940000e-002	9.000000e-001	6.983134e-005
6.120000000000005e-002	6.120000e-002	9.000000e-001	7.163474e-005
6.300000000000004e-002	6.300000e-002	9.000000e-001	7.342084e-005
6.480000000000004e-002	6.480000e-002	9.000000e-001	7.518974e-005
6.660000000000003e-002	6.660000e-002	9.000000e-001	7.694152e-005
6.840000000000003e-002	6.840000e-002	9.000000e-001	7.867627e-005
7.020000000000003e-002	7.020000e-002	9.000000e-001	8.039407e-005
7.200000000000002e-002	7.200000e-002	9.000000e-001	8.209502e-005
7.380000000000002e-002	7.380000e-002	9.000000e-001	8.377919e-005
7.560000000000001e-002	7.560000e-002	9.000000e-001	8.544668e-005
7.740000000000001e-002	7.740000e-002	9.000000e-001	8.709757e-005
7.920000000000001e-002	7.920000e-002	9.000000e-001	8.873195e-005
8.100000000000000e-002	8.100000e-002	9.000000e-001	9.034989e-005
8.280000000000000e-002	8.280000e-002	9.000000e-001	9.195150e-005
8.460000000000000e-002	8.460000e-002	9.000000e-001	9.353684e-005
8.639999999999999e-002	8.640000e-002	9.000000e-001	9.510600e-005
8.819999999999999e-002	8.820000e-002	9.000000e-001	9.665907e-005
8.999999999999998e-002	9.000000e-002	9.000000e-001	9.819613e-005
9.179999999999998e-002	9.180000e-002	9.000000e-001	9.971725e-005
9.359999999999998e-002	9.360000e-002	9.000000e-001	1.012225e-004
9.539999999999997e-002	9.540000e-002	9.000000e-001	1.027120e-004
9.719999999999997e-002	9.720000e-002	9.000000e-001	1.041858e-004
9.899999999999996e-002	9.900000e-002	9.000000e-001	1.056441e-004
1.008000000000000e-001	1.008000e-001	9.000000e-001	1.070868e-004
1.026000000000000e-001	1.026000e-001	9.000000e-001	1.085140e-004
1.044000000000000e-001	1.044000e-001	9.000000e-001	1.099259e-004
1.062000000000000e-001	1.062000e-001	9.000000e-001	1.113224e-004
1.079999999999999e-001	1.080000e-001	9.000000e-001	1.127038e-004
1.097999999999999e-001	1.098000e-001	9.000000e-001	1.140701e-004
1.115999999999999e-001	1.116000e-001	9.000000e-001	1.154213e-004
1.133999999999999e-001	1.134000e-001	9.000000e-001	1.167575e-004
1.151999999999999e-001	1.152000e-001	9.000000e-001	1.180788e-004
1.169999999999999e-001	1.170000e-001	9.000000e-001	1.193853e-004
1.187999999999999e-001	1.188000e-001	9.000000e-001	1.206771e-004
1.205999999999999e-001	1.206000e-001	9.000000e-001	1.219542e-004
1.223999999999999e-001	1.224000e-001	9.000000e-001	1.232167e-004
1.241999999999999e-001	1.242000e-001	9.000000e-001	1.244647e-004
1.259999999999999e-001	1.260000e-001	9.000000e-001	1.256983e-004
1.277999999999999e-001	1.278000e-001	9.000000e-001	1.269175e-004
1.295999999999999e-001	1.296000e-001	9.000000e-001	1.281224e-004
1.313999999999999e-001	1.314000e-001	9.000000e-001	1.293131e-004
